RVSN_Group,merged_symptom,MDCARE_YM,COUNT
2,J03,200401,6924
2,J03,200402,6775
2,J03,200403,11583
2,J03,200404,9215
2,J03,200405,7821
2,J03,200406,7068
2,J03,200407,6610
2,J03,200408,5693
2,J03,200409,8275
2,J03,200410,9346
2,J03,200411,9533
2,J03,200412,9502
2,J03,200501,6970
2,J03,200502,5550
2,J03,200503,7951
2,J03,200504,9553
2,J03,200505,10440
2,J03,200506,7855
2,J03,200507,6663
2,J03,200508,6428
2,J03,200509,8555
2,J03,200510,9529
2,J03,200511,10334
2,J03,200512,14136
2,J03,200601,8992
2,J03,200602,6938
2,J03,200603,8448
2,J03,200604,9776
2,J03,200605,10612
2,J03,200606,8016
2,J03,200607,6445
2,J03,200608,5671
2,J03,200609,8448
2,J03,200610,7457
2,J03,200611,8666
2,J03,200612,9329
2,J03,200701,10539
2,J03,200702,6420
2,J03,200703,7747
2,J03,200704,9910
2,J03,200705,9104
2,J03,200706,8237
2,J03,200707,8335
2,J03,200708,7257
2,J03,200709,10889
2,J03,200710,11623
2,J03,200711,11252
2,J03,200712,12907
2,J03,200801,12179
2,J03,200802,12677
2,J03,200803,13151
2,J03,200804,11939
2,J03,200805,12376
2,J03,200806,10321
2,J03,200807,8955
2,J03,200808,7208
2,J03,200809,8986
2,J03,200810,10206
2,J03,200811,10164
2,J03,200812,15827
2,J03,200901,12684
2,J03,200902,8045
2,J03,200903,11074
2,J03,200904,13771
2,J03,200905,10641
2,J03,200906,9788
2,J03,200907,8484
2,J03,200908,8434
2,J03,200909,12848
2,J03,200910,15101
2,J03,200911,14043
2,J03,200912,11289
2,J03,201001,8819
2,J03,201002,7719
2,J03,201003,11570
2,J03,201004,14926
2,J03,201005,11329
2,J03,201006,9927
2,J03,201007,8158
2,J03,201008,6888
2,J03,201009,9874
2,J03,201010,11397
2,J03,201011,11025
2,J03,201012,12595
2,J03,201101,8814
2,J03,201102,6477
2,J03,201103,9593
2,J03,201104,9306
2,J03,201105,9866
2,J03,201106,8748
2,J03,201107,7004
2,J03,201108,6723
2,J03,201109,9549
2,J03,201110,9139
2,J03,201111,9096
2,J03,201112,10207
2,J03,201201,10900
2,J03,201202,10716
2,J03,201203,11567
2,J03,201204,11389
2,J03,201205,9707
2,J03,201206,8034
2,J03,201207,7207
2,J03,201208,6348
2,J03,201209,8954
2,J03,201210,9511
2,J03,201211,9577
2,J03,201212,9193
2,J03,201301,9367
2,J03,201302,9232
2,J03,201303,11011
2,J03,201304,11411
2,J03,201305,9415
2,J03,201306,8305
2,J03,201307,7886
2,J03,201308,7032
2,J03,201309,8782
2,J03,201310,9772
2,J03,201311,9293
2,J03,201312,8485
