Age_Group,merged_symptom,MDCARE_YM,COUNT
6,J05,200401,145
6,J05,200402,112
6,J05,200403,155
6,J05,200404,137
6,J05,200405,94
6,J05,200406,74
6,J05,200407,94
6,J05,200408,90
6,J05,200409,100
6,J05,200410,122
6,J05,200411,110
6,J05,200412,136
6,J05,200501,134
6,J05,200502,123
6,J05,200503,145
6,J05,200504,165
6,J05,200505,127
6,J05,200506,115
6,J05,200507,97
6,J05,200508,73
6,J05,200509,112
6,J05,200510,125
6,J05,200511,142
6,J05,200512,166
6,J05,200601,179
6,J05,200602,142
6,J05,200603,137
6,J05,200604,175
6,J05,200605,175
6,J05,200606,133
6,J05,200607,98
6,J05,200608,89
6,J05,200609,133
6,J05,200610,126
6,J05,200611,124
6,J05,200612,152
6,J05,200701,223
6,J05,200702,150
6,J05,200703,138
6,J05,200704,199
6,J05,200705,133
6,J05,200706,182
6,J05,200707,214
6,J05,200708,175
6,J05,200709,224
6,J05,200710,266
6,J05,200711,300
6,J05,200712,344
6,J05,200801,341
6,J05,200802,354
6,J05,200803,389
6,J05,200804,326
6,J05,200805,317
6,J05,200806,247
6,J05,200807,218
6,J05,200808,236
6,J05,200809,248
6,J05,200810,290
6,J05,200811,275
6,J05,200812,379
6,J05,200901,376
6,J05,200902,284
6,J05,200903,330
6,J05,200904,360
6,J05,200905,331
6,J05,200906,261
6,J05,200907,226
6,J05,200908,236
6,J05,200909,324
6,J05,200910,302
6,J05,200911,260
6,J05,200912,297
6,J05,201001,308
6,J05,201002,246
6,J05,201003,299
6,J05,201004,387
6,J05,201005,355
6,J05,201006,300
6,J05,201007,300
6,J05,201008,223
6,J05,201009,260
6,J05,201010,317
6,J05,201011,304
6,J05,201012,310
6,J05,201101,306
6,J05,201102,306
6,J05,201103,329
6,J05,201104,296
6,J05,201105,297
6,J05,201106,268
6,J05,201107,210
6,J05,201108,196
6,J05,201109,249
6,J05,201110,232
6,J05,201111,251
6,J05,201112,279
6,J05,201201,328
6,J05,201202,331
6,J05,201203,362
6,J05,201204,325
6,J05,201205,341
6,J05,201206,309
6,J05,201207,216
6,J05,201208,207
6,J05,201209,212
6,J05,201210,304
6,J05,201211,257
6,J05,201212,276
6,J05,201301,375
6,J05,201302,344
6,J05,201303,375
6,J05,201304,331
6,J05,201305,284
6,J05,201306,222
6,J05,201307,209
6,J05,201308,195
6,J05,201309,201
6,J05,201310,307
6,J05,201311,317
6,J05,201312,213
