Age_Group,merged_symptom,MDCARE_YM,COUNT
3,J05,200401,144
3,J05,200402,132
3,J05,200403,251
3,J05,200404,202
3,J05,200405,189
3,J05,200406,111
3,J05,200407,138
3,J05,200408,124
3,J05,200409,120
3,J05,200410,189
3,J05,200411,189
3,J05,200412,196
3,J05,200501,162
3,J05,200502,109
3,J05,200503,184
3,J05,200504,250
3,J05,200505,226
3,J05,200506,131
3,J05,200507,130
3,J05,200508,144
3,J05,200509,160
3,J05,200510,181
3,J05,200511,182
3,J05,200512,247
3,J05,200601,193
3,J05,200602,186
3,J05,200603,184
3,J05,200604,200
3,J05,200605,177
3,J05,200606,160
3,J05,200607,120
3,J05,200608,103
3,J05,200609,151
3,J05,200610,138
3,J05,200611,182
3,J05,200612,202
3,J05,200701,187
3,J05,200702,122
3,J05,200703,174
3,J05,200704,196
3,J05,200705,137
3,J05,200706,168
3,J05,200707,184
3,J05,200708,116
3,J05,200709,190
3,J05,200710,203
3,J05,200711,227
3,J05,200712,236
3,J05,200801,260
3,J05,200802,192
3,J05,200803,227
3,J05,200804,235
3,J05,200805,190
3,J05,200806,200
3,J05,200807,139
3,J05,200808,121
3,J05,200809,145
3,J05,200810,256
3,J05,200811,238
3,J05,200812,317
3,J05,200901,269
3,J05,200902,172
3,J05,200903,206
3,J05,200904,235
3,J05,200905,222
3,J05,200906,179
3,J05,200907,173
3,J05,200908,221
3,J05,200909,261
3,J05,200910,307
3,J05,200911,272
3,J05,200912,249
3,J05,201001,146
3,J05,201002,180
3,J05,201003,230
3,J05,201004,318
3,J05,201005,205
3,J05,201006,179
3,J05,201007,189
3,J05,201008,172
3,J05,201009,177
3,J05,201010,246
3,J05,201011,223
3,J05,201012,292
3,J05,201101,146
3,J05,201102,118
3,J05,201103,181
3,J05,201104,172
3,J05,201105,155
3,J05,201106,152
3,J05,201107,148
3,J05,201108,124
3,J05,201109,180
3,J05,201110,214
3,J05,201111,204
3,J05,201112,241
3,J05,201201,212
3,J05,201202,218
3,J05,201203,268
3,J05,201204,275
3,J05,201205,245
3,J05,201206,200
3,J05,201207,195
3,J05,201208,202
3,J05,201209,197
3,J05,201210,217
3,J05,201211,274
3,J05,201212,238
3,J05,201301,312
3,J05,201302,287
3,J05,201303,272
3,J05,201304,309
3,J05,201305,271
3,J05,201306,169
3,J05,201307,189
3,J05,201308,197
3,J05,201309,233
3,J05,201310,290
3,J05,201311,253
3,J05,201312,237
