Age_Group,merged_symptom,MDCARE_YM,COUNT
5,J05,200401,275
5,J05,200402,243
5,J05,200403,326
5,J05,200404,326
5,J05,200405,253
5,J05,200406,197
5,J05,200407,195
5,J05,200408,183
5,J05,200409,224
5,J05,200410,243
5,J05,200411,243
5,J05,200412,301
5,J05,200501,299
5,J05,200502,248
5,J05,200503,288
5,J05,200504,378
5,J05,200505,337
5,J05,200506,266
5,J05,200507,249
5,J05,200508,178
5,J05,200509,263
5,J05,200510,288
5,J05,200511,258
5,J05,200512,369
5,J05,200601,374
5,J05,200602,237
5,J05,200603,284
5,J05,200604,279
5,J05,200605,325
5,J05,200606,251
5,J05,200607,186
5,J05,200608,174
5,J05,200609,179
5,J05,200610,202
5,J05,200611,295
5,J05,200612,304
5,J05,200701,404
5,J05,200702,247
5,J05,200703,276
5,J05,200704,315
5,J05,200705,296
5,J05,200706,349
5,J05,200707,360
5,J05,200708,249
5,J05,200709,335
5,J05,200710,417
5,J05,200711,406
5,J05,200712,504
5,J05,200801,502
5,J05,200802,499
5,J05,200803,574
5,J05,200804,447
5,J05,200805,535
5,J05,200806,404
5,J05,200807,348
5,J05,200808,312
5,J05,200809,302
5,J05,200810,410
5,J05,200811,457
5,J05,200812,546
5,J05,200901,568
5,J05,200902,388
5,J05,200903,438
5,J05,200904,522
5,J05,200905,451
5,J05,200906,446
5,J05,200907,417
5,J05,200908,385
5,J05,200909,466
5,J05,200910,425
5,J05,200911,550
5,J05,200912,480
5,J05,201001,536
5,J05,201002,397
5,J05,201003,474
5,J05,201004,601
5,J05,201005,608
5,J05,201006,474
5,J05,201007,400
5,J05,201008,334
5,J05,201009,438
5,J05,201010,531
5,J05,201011,524
5,J05,201012,552
5,J05,201101,512
5,J05,201102,364
5,J05,201103,474
5,J05,201104,463
5,J05,201105,500
5,J05,201106,398
5,J05,201107,305
5,J05,201108,366
5,J05,201109,398
5,J05,201110,402
5,J05,201111,447
5,J05,201112,499
5,J05,201201,528
5,J05,201202,488
5,J05,201203,515
5,J05,201204,549
5,J05,201205,479
5,J05,201206,356
5,J05,201207,361
5,J05,201208,301
5,J05,201209,361
5,J05,201210,446
5,J05,201211,458
5,J05,201212,443
5,J05,201301,546
5,J05,201302,546
5,J05,201303,593
5,J05,201304,564
5,J05,201305,528
5,J05,201306,427
5,J05,201307,329
5,J05,201308,353
5,J05,201309,407
5,J05,201310,456
5,J05,201311,432
5,J05,201312,487
