Age_Group,merged_symptom,MDCARE_YM,COUNT
4,J05,200401,621
4,J05,200402,529
4,J05,200403,849
4,J05,200404,779
4,J05,200405,682
4,J05,200406,554
4,J05,200407,456
4,J05,200408,451
4,J05,200409,565
4,J05,200410,728
4,J05,200411,667
4,J05,200412,721
4,J05,200501,604
4,J05,200502,447
4,J05,200503,707
4,J05,200504,927
4,J05,200505,787
4,J05,200506,559
4,J05,200507,413
4,J05,200508,429
4,J05,200509,634
4,J05,200510,725
4,J05,200511,700
4,J05,200512,968
4,J05,200601,711
4,J05,200602,513
4,J05,200603,579
4,J05,200604,642
4,J05,200605,647
4,J05,200606,544
4,J05,200607,427
4,J05,200608,421
4,J05,200609,533
4,J05,200610,517
4,J05,200611,609
4,J05,200612,761
4,J05,200701,747
4,J05,200702,499
4,J05,200703,571
4,J05,200704,773
4,J05,200705,705
4,J05,200706,694
4,J05,200707,709
4,J05,200708,558
4,J05,200709,827
4,J05,200710,952
4,J05,200711,979
4,J05,200712,969
4,J05,200801,986
4,J05,200802,1167
4,J05,200803,1036
4,J05,200804,1013
4,J05,200805,939
4,J05,200806,777
4,J05,200807,579
4,J05,200808,539
4,J05,200809,731
4,J05,200810,852
4,J05,200811,862
4,J05,200812,1162
4,J05,200901,941
4,J05,200902,650
4,J05,200903,765
4,J05,200904,1037
4,J05,200905,761
4,J05,200906,730
4,J05,200907,549
4,J05,200908,570
4,J05,200909,865
4,J05,200910,924
4,J05,200911,958
4,J05,200912,930
4,J05,201001,641
4,J05,201002,573
4,J05,201003,693
4,J05,201004,946
4,J05,201005,1011
4,J05,201006,802
4,J05,201007,696
4,J05,201008,587
4,J05,201009,757
4,J05,201010,1016
4,J05,201011,1028
4,J05,201012,1060
4,J05,201101,806
4,J05,201102,515
4,J05,201103,695
4,J05,201104,751
4,J05,201105,743
4,J05,201106,614
4,J05,201107,470
4,J05,201108,496
4,J05,201109,730
4,J05,201110,867
4,J05,201111,865
4,J05,201112,932
4,J05,201201,914
4,J05,201202,917
4,J05,201203,919
4,J05,201204,1053
4,J05,201205,947
4,J05,201206,716
4,J05,201207,578
4,J05,201208,508
4,J05,201209,881
4,J05,201210,899
4,J05,201211,850
4,J05,201212,791
4,J05,201301,1018
4,J05,201302,1079
4,J05,201303,1087
4,J05,201304,1110
4,J05,201305,915
4,J05,201306,758
4,J05,201307,571
4,J05,201308,648
4,J05,201309,802
4,J05,201310,939
4,J05,201311,1027
4,J05,201312,936
